route,edition,resolution,scale,family,group,name,jp,ko,state,metadata_record,source_component,target_component,target_over_source_width,target_over_source_height,component_center_shift,full_sprite_deviation,full_sprite_outlier_5pct,body_proxy_source_size,body_proxy_target_size,body_proxy_target_over_source_width,body_proxy_target_over_source_height,body_proxy_deviation,body_proxy_outlier_5pct,label_proxy_source_size,label_proxy_target_size,label_proxy_target_over_source_width,label_proxy_target_over_source_height,label_proxy_deviation,label_proxy_outlier_10pct
base_low,base,low,1,base_detail,6,sortie,出陣,출진,3,56,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5298,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,13,87,88],""size"":[72,75],""center"":[51.0,50.5],""pixels"":3958,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,13,87,66],""label_band_proxy_bbox"":[21,66,81,88]}",0.878049,0.892857,"[1.0,-0.5]",0.121951,True,"[82,57]","[72,53]",0.878049,0.929825,0.121951,True,"[78,27]","[60,22]",0.769231,0.814815,0.230769,True
base_low,base,low,1,base_detail,6,sortie,出陣,출진,4,57,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5298,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,13,86,87],""size"":[72,74],""center"":[50.0,50.0],""pixels"":3828,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,13,86,66],""label_band_proxy_bbox"":[21,66,79,87]}",0.878049,0.880952,"[0.0,-1.0]",0.121951,True,"[82,57]","[72,53]",0.878049,0.929825,0.121951,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,6,sortie,出陣,출진,5,58,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5296,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,13,87,87],""size"":[73,74],""center"":[50.5,50.0],""pixels"":3979,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,13,87,66],""label_band_proxy_bbox"":[21,66,80,87]}",0.890244,0.880952,"[0.5,-1.0]",0.119048,True,"[82,57]","[73,53]",0.890244,0.929825,0.109756,True,"[78,27]","[59,21]",0.75641,0.777778,0.24359,True
base_low,base,low,1,base_detail,6,sortie,出陣,출진,6,59,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5298,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,13,86,87],""size"":[71,74],""center"":[50.5,50.0],""pixels"":3825,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,13,86,66],""label_band_proxy_bbox"":[21,66,79,87]}",0.865854,0.880952,"[0.5,-1.0]",0.134146,True,"[82,57]","[71,53]",0.865854,0.929825,0.134146,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,7,return_castle,帰城,귀성,1,60,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5341,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,13,87,88],""size"":[73,75],""center"":[50.5,50.5],""pixels"":3903,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,13,87,66],""label_band_proxy_bbox"":[20,66,81,88]}",0.890244,0.892857,"[0.5,-0.5]",0.109756,True,"[82,57]","[73,53]",0.890244,0.929825,0.109756,True,"[78,27]","[61,22]",0.782051,0.814815,0.217949,True
base_low,base,low,1,base_detail,7,return_castle,帰城,귀성,2,61,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5341,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,12,86,88],""size"":[72,76],""center"":[50.0,50.0],""pixels"":3971,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,12,86,66],""label_band_proxy_bbox"":[21,66,79,88]}",0.878049,0.904762,"[0.0,-1.0]",0.121951,True,"[82,57]","[72,54]",0.878049,0.947368,0.121951,True,"[78,27]","[58,22]",0.74359,0.814815,0.25641,True
base_low,base,low,1,base_detail,7,return_castle,帰城,귀성,3,62,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5344,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,13,86,88],""size"":[72,75],""center"":[50.0,50.5],""pixels"":3918,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,13,86,66],""label_band_proxy_bbox"":[20,66,80,88]}",0.878049,0.892857,"[0.0,-0.5]",0.121951,True,"[82,57]","[72,53]",0.878049,0.929825,0.121951,True,"[78,27]","[60,22]",0.769231,0.814815,0.230769,True
base_low,base,low,1,base_detail,7,return_castle,帰城,귀성,4,63,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5343,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,12,87,88],""size"":[74,76],""center"":[50.0,50.0],""pixels"":3999,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,12,87,66],""label_band_proxy_bbox"":[20,66,81,88]}",0.902439,0.904762,"[0.0,-1.0]",0.097561,True,"[82,57]","[74,54]",0.902439,0.947368,0.097561,True,"[78,27]","[61,22]",0.782051,0.814815,0.217949,True
base_low,base,low,1,base_detail,7,return_castle,帰城,귀성,5,64,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5341,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,87],""size"":[74,77],""center"":[50.0,48.5],""pixels"":4108,""component_count"":2,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[21,66,80,87]}",0.902439,0.916667,"[0.0,-2.5]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[59,21]",0.75641,0.777778,0.24359,True
base_low,base,low,1,base_detail,7,return_castle,帰城,귀성,6,65,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5343,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,86],""size"":[74,76],""center"":[50.0,48.0],""pixels"":3999,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[21,66,79,86]}",0.902439,0.904762,"[0.0,-3.0]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[58,20]",0.74359,0.740741,0.259259,True
base_low,base,low,1,base_detail,8,enter_castle,入城,입성,1,66,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5335,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[21,20,80,79],""size"":[59,59],""center"":[50.5,49.5],""pixels"":2463,""component_count"":6,""label_band_start_y"":66,""body_band_proxy_bbox"":[21,20,80,66],""label_band_proxy_bbox"":[31,66,70,79]}",0.719512,0.702381,"[0.5,-1.5]",0.297619,True,"[82,57]","[59,46]",0.719512,0.807018,0.280488,True,"[78,27]","[39,13]",0.5,0.481481,0.518519,True
base_low,base,low,1,base_detail,8,enter_castle,入城,입성,2,67,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5335,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[26,20,82,78],""size"":[56,58],""center"":[54.0,49.0],""pixels"":2351,""component_count"":11,""label_band_start_y"":66,""body_band_proxy_bbox"":[26,20,82,66],""label_band_proxy_bbox"":[36,66,72,78]}",0.682927,0.690476,"[4.0,-2.0]",0.317073,True,"[82,57]","[56,46]",0.682927,0.807018,0.317073,True,"[78,27]","[36,12]",0.461538,0.444444,0.555556,True
base_low,base,low,1,base_detail,8,enter_castle,入城,입성,3,68,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5338,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[24,20,81,78],""size"":[57,58],""center"":[52.5,49.0],""pixels"":2290,""component_count"":10,""label_band_start_y"":66,""body_band_proxy_bbox"":[24,20,81,66],""label_band_proxy_bbox"":[35,66,71,78]}",0.695122,0.690476,"[2.5,-2.0]",0.309524,True,"[82,57]","[57,46]",0.695122,0.807018,0.304878,True,"[78,27]","[36,12]",0.461538,0.444444,0.555556,True
base_low,base,low,1,base_detail,8,enter_castle,入城,입성,4,69,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5337,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[25,20,81,76],""size"":[56,56],""center"":[53.0,48.0],""pixels"":2227,""component_count"":8,""label_band_start_y"":66,""body_band_proxy_bbox"":[25,20,81,66],""label_band_proxy_bbox"":[35,66,71,76]}",0.682927,0.666667,"[3.0,-3.0]",0.333333,True,"[82,57]","[56,46]",0.682927,0.807018,0.317073,True,"[78,27]","[36,10]",0.461538,0.37037,0.62963,True
base_low,base,low,1,base_detail,8,enter_castle,入城,입성,5,70,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5335,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[24,21,80,78],""size"":[56,57],""center"":[52.0,49.5],""pixels"":2263,""component_count"":10,""label_band_start_y"":66,""body_band_proxy_bbox"":[24,21,80,66],""label_band_proxy_bbox"":[34,66,69,78]}",0.682927,0.678571,"[2.0,-1.5]",0.321429,True,"[82,57]","[56,45]",0.682927,0.789474,0.317073,True,"[78,27]","[35,12]",0.448718,0.444444,0.555556,True
base_low,base,low,1,base_detail,8,enter_castle,入城,입성,6,71,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5337,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[22,20,79,77],""size"":[57,57],""center"":[50.5,48.5],""pixels"":2316,""component_count"":10,""label_band_start_y"":66,""body_band_proxy_bbox"":[22,20,79,66],""label_band_proxy_bbox"":[32,66,68,77]}",0.695122,0.678571,"[0.5,-2.5]",0.321429,True,"[82,57]","[57,46]",0.695122,0.807018,0.304878,True,"[78,27]","[36,11]",0.461538,0.407407,0.592593,True
base_low,base,low,1,base_detail,9,target,目標,목표,1,72,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5292,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,86,86],""size"":[72,76],""center"":[50.0,48.0],""pixels"":3985,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,86,66],""label_band_proxy_bbox"":[20,66,80,86]}",0.878049,0.904762,"[0.0,-3.0]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[60,20]",0.769231,0.740741,0.259259,True
base_low,base,low,1,base_detail,9,target,目標,목표,2,73,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5292,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,87,87],""size"":[72,77],""center"":[51.0,48.5],""pixels"":4041,""component_count"":2,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,87,66],""label_band_proxy_bbox"":[20,66,79,87]}",0.878049,0.916667,"[1.0,-2.5]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[59,21]",0.75641,0.777778,0.24359,True
base_low,base,low,1,base_detail,9,target,目標,목표,3,74,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5294,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,86,87],""size"":[72,77],""center"":[50.0,48.5],""pixels"":4011,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,86,66],""label_band_proxy_bbox"":[20,66,78,87]}",0.878049,0.916667,"[0.0,-2.5]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,9,target,目標,목표,4,75,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5294,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,86],""size"":[73,76],""center"":[50.5,48.0],""pixels"":3970,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[22,66,79,86]}",0.890244,0.904762,"[0.5,-3.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[57,20]",0.730769,0.740741,0.269231,True
base_low,base,low,1,base_detail,9,target,目標,목표,5,76,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5292,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,87,87],""size"":[72,77],""center"":[51.0,48.5],""pixels"":4042,""component_count"":2,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,87,66],""label_band_proxy_bbox"":[20,66,79,87]}",0.878049,0.916667,"[1.0,-2.5]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[59,21]",0.75641,0.777778,0.24359,True
base_low,base,low,1,base_detail,9,target,目標,목표,6,77,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5294,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,86],""size"":[73,76],""center"":[50.5,48.0],""pixels"":4017,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,81,86]}",0.890244,0.904762,"[0.5,-3.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[61,20]",0.782051,0.740741,0.259259,True
base_low,base,low,1,base_detail,10,storm,強攻,강공,1,78,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5326,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,87],""size"":[74,77],""center"":[50.0,48.5],""pixels"":4231,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[20,66,84,87]}",0.902439,0.916667,"[0.0,-2.5]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[64,21]",0.820513,0.777778,0.222222,True
base_low,base,low,1,base_detail,10,storm,強攻,강공,2,79,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5326,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4222,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,84,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[64,22]",0.820513,0.814815,0.185185,True
base_low,base,low,1,base_detail,10,storm,強攻,강공,3,80,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5328,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4205,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,84,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[64,22]",0.820513,0.814815,0.185185,True
base_low,base,low,1,base_detail,10,storm,強攻,강공,4,81,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5328,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,87,87],""size"":[72,77],""center"":[51.0,48.5],""pixels"":4123,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,87,66],""label_band_proxy_bbox"":[21,66,85,87]}",0.878049,0.916667,"[1.0,-2.5]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[64,21]",0.820513,0.777778,0.222222,True
base_low,base,low,1,base_detail,10,storm,強攻,강공,5,82,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5326,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4244,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,86,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[66,22]",0.846154,0.814815,0.185185,True
base_low,base,low,1,base_detail,10,storm,強攻,강공,6,83,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5328,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,87],""size"":[73,77],""center"":[50.5,48.5],""pixels"":4166,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,85,87]}",0.890244,0.916667,"[0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[65,21]",0.833333,0.777778,0.222222,True
base_low,base,low,1,base_detail,11,encircle,包囲,포위,1,84,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5286,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,86,86],""size"":[71,76],""center"":[50.5,48.0],""pixels"":3983,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,86,66],""label_band_proxy_bbox"":[23,66,80,86]}",0.865854,0.904762,"[0.5,-3.0]",0.134146,True,"[82,57]","[71,56]",0.865854,0.982456,0.134146,True,"[78,27]","[57,20]",0.730769,0.740741,0.269231,True
base_low,base,low,1,base_detail,11,encircle,包囲,포위,2,85,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5286,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,85,87],""size"":[71,77],""center"":[49.5,48.5],""pixels"":3958,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,85,66],""label_band_proxy_bbox"":[21,66,79,87]}",0.865854,0.916667,"[-0.5,-2.5]",0.134146,True,"[82,57]","[71,56]",0.865854,0.982456,0.134146,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,11,encircle,包囲,포위,3,86,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5288,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,87],""size"":[73,77],""center"":[50.5,48.5],""pixels"":4029,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[22,66,79,87]}",0.890244,0.916667,"[0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[57,21]",0.730769,0.777778,0.269231,True
base_low,base,low,1,base_detail,11,encircle,包囲,포위,4,87,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5288,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,84,85],""size"":[69,75],""center"":[49.5,47.5],""pixels"":3794,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,84,66],""label_band_proxy_bbox"":[24,66,76,85]}",0.841463,0.892857,"[-0.5,-3.5]",0.158537,True,"[82,57]","[69,56]",0.841463,0.982456,0.158537,True,"[78,27]","[52,19]",0.666667,0.703704,0.333333,True
base_low,base,low,1,base_detail,11,encircle,包囲,포위,5,88,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5286,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,86,87],""size"":[71,77],""center"":[50.5,48.5],""pixels"":3989,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,86,66],""label_band_proxy_bbox"":[21,66,80,87]}",0.865854,0.916667,"[0.5,-2.5]",0.134146,True,"[82,57]","[71,56]",0.865854,0.982456,0.134146,True,"[78,27]","[59,21]",0.75641,0.777778,0.24359,True
